更新时间,#genre#
20250810-18-24-57,url


RespoTime,whitelist,#genre#
737.67ms,CCTV14-少儿,https://stream1.freetv.fun/810e8e594bbd7f110f164ca1f3297900a5be91468d81db0d55494d7a6f79eb19.m3u8
737.95ms,兵团卫视,http://fxgm.fxjf.work:19901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
738.10ms,内蒙少儿,http://api2.52tb.xyz/info?id=784&token=20230218qkyjia
738.19ms,新疆卫视,http://39.164.160.249:9901/tsfile/live/0110_1.m3u8
738.36ms,江西卫视,http://183.215.134.239:19901/tsfile/live/0138_1.m3u8?key=txiptv&amp;amp;playlive=1&amp;amp;authid=0
738.68ms,海南卫视,http://fxgm.fxjf.work:19901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
738.92ms,CCTV15-音乐,https://stream1.freetv.fun/cb0830411664d3a45e05be072d306112a721a039769417366bdd74bf4ca41329.m3u8
739.44ms,CCTV12-社会与法,https://stream1.freetv.fun/f413444f457880c1a54a406268022be7f3af3d735d544c8eb9ce02d882acadde.m3u8
739.76ms,永嘉新闻综合,https://stream1.freetv.fun/yong-jia-xin-wen-zong-he-3.ctv
739.97ms,利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd
740.64ms,CCTV2-财经,https://stream1.freetv.fun/8a900bfee2c4c2a59e04380dbfec553120369718ab7b0d63f2f5361b99ffc41a.m3u8
740.78ms,CCTV15-音乐,https://stream1.freetv.fun/d8c678257099a8f24e3bb33a4f9059014ddf1de229ef366a1870f56c11b57c90.m3u8
741.18ms,CCTV9-纪录,http://fxgm.fxjf.work:19901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
741.20ms,CCTV6-电影,https://stream1.freetv.fun/4cb45951cae51c9b1f16b705c4417c13937bb49c35804a4f95e9f3478b5a9a92.m3u8
741.36ms,宁夏卫视,http://36.32.174.67:60080/newlive/live/hls/49/live.m3u8
741.51ms,CCTV13-新闻,https://stream1.freetv.fun/6c3eb3f2f4adaa7c716d4602af1f0d7e294437580e802176bd313bb9dc4b07ae.m3u8
742.54ms,CCTV11-戏曲,https://stream1.freetv.fun/27632416c2d0b7008c9115ce0cc3fa91d296004c069613241b48e72241bf3f42.m3u8
742.57ms,CCTV4-中文国际,https://stream1.freetv.fun/964a51445ff33a4d13e786b28b01992fa55022cfc28c81c5f24497d1131a5d18.m3u8
742.63ms,浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
742.86ms,宁夏经济,https://ls.qingting.fm/live/1841/64k.m3u8
743.33ms,CCTV10-科教,http://home.yulei.online:9999/udp/226.0.2.27:8128
743.47ms,CCTV15-音乐,http://home.yulei.online:9999/udp/226.0.2.32:8168
743.72ms,CCTV10-科教,http://fxgm.fxjf.work:19901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
743.74ms,内蒙农牧,http://api2.52tb.xyz/info?id=886&token=20230218qkyjia
743.80ms,CCTV2-财经,https://stream1.freetv.fun/13d0211c9d0e6ac956f262af910b0509c7565f9f7f3f5a674a33d40b534a7cc1.m3u8
744.03ms,辽宁卫视,https://stream1.freetv.fun/25a29838367606dccc3665023c73c9d03f5b0b745a4d4b662588a2d92ae61f30.m3u8
744.37ms,动漫秀场,http://vapi.91kds.cc/live1/jdtv2.m3u8?id=dmxchd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
744.53ms,佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-3.ctv
744.61ms,CCTV10-科教,https://stream1.freetv.fun/0937483bd03ffa7801b20d2dd1857d0806bb69dbd4a947475f1511d7d448c44a.m3u8
745.01ms,CCTV14-少儿,http://fxgm.fxjf.work:19901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
745.24ms,CCTV11-戏曲,https://stream1.freetv.fun/45924a133f951974f16567235e54151d56b5a41ab7cae3866a9e79a8d366cd09.m3u8
745.42ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-10.ctv
746.39ms,CCTV1-综合,https://stream1.freetv.fun/2ad5af5d9a8d7243c8d9c7422ee6cf76bad9ac2c1e157bc9f199423fb5ed4845.m3u8
746.68ms,CCTV1-综合,https://stream1.freetv.fun/3cd84be1fb3623f1c3ba7d3d26e3d607331255d6559bd3e6ded774a1ff7c2b89.m3u8
746.88ms,浙江生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?
746.89ms,CCTV9-纪录,https://stream1.freetv.fun/77b54dd53f15bc428409639f6ca0809b35504f05748ab5c315ed24c63b282e81.m3u8
746.91ms,CCTV央视台球,https://epg.pw/stream/25677ac2e8c1f7c3dd6359c43eb5f0f54efb3f5c11f9dda18d01b3e0308ed017.m3u8
747.49ms,广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-14.ctv
747.65ms,CCTV7-国防军事,https://stream1.freetv.fun/6d894cacae2ad9adfdb6b37e0ae3ecaf3d277e4b5db998990d75ab67b1875196.m3u8
747.66ms,CCTV8-电视剧,https://stream1.freetv.fun/a6da9f1926138950681f95e748614ac225dd23892fe4e4682514cb4d8d8cda0c.m3u8
747.70ms,CCTV5-体育,https://stream1.freetv.fun/64a4bbe37402f88e022c36cf3fae760ebd29a650014da42c9e8c2485fae247cc.m3u8
748.33ms,嘉佳卡通,https://stream1.freetv.fun/jia-jia-qia-tong-32.ctv
748.53ms,捐助,https://vd3.bdstatic.com/mda-jaqz8g17b9cvryks/hd/mda-jaqz8g17b9cvryks.mp4?pd=19&vt=1
749.33ms,延边卫视,http://111.43.126.240:9003/hls/65/index.m3u8
749.54ms,CCTV10-科教,https://stream1.freetv.fun/0ea747e2b910912d7b767737051b09d3af710dd38a7ec89f24090e34e3e4f08a.m3u8
750.27ms,CCTV14-少儿,https://stream1.freetv.fun/d5d181315c7288c2ea5893ce2c27cdf9e592309968f3dfc80ca5f73de0415624.m3u8
750.99ms,CCTV12-社会与法,https://stream1.freetv.fun/51337667e5647403507b5d7923c277b8154168e635f0401f2a4221c4d2ef9861.m3u8
751.74ms,CCTV11-戏曲,http://39.164.160.249:9901/tsfile/live/0011_1.m3u8
751.78ms,浙江卫视,http://183.215.134.239:19901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
751.91ms,CCTV14-少儿,https://stream1.freetv.fun/115b551bd6a7b8d5bf03318abf56d21464ae2c83e336d4eb7922aac92a74965d.m3u8
752.20ms,贵州卫视,http://112.46.105.20:8009/hls/50/index.m3u8
752.50ms,灌阳新闻综合,https://ls.qingting.fm/live/5043/64k.m3u8
752.68ms,CN卡通,https://stream1.freetv.fun/cnqia-tong-2.m3u8
753.03ms,CCTV9-纪录,https://stream1.freetv.fun/128ea6b04cff33dbffbf59ea1859f049f54857d25095576396f7311973a463e9.m3u8
753.30ms,八大戏剧,https://stream1.freetv.fun/ba-da-xi-ju-1.m3u8
754.08ms,CCTV7-国防军事,https://stream1.freetv.fun/38c7c346b707a4febeabb5ecd55e67687d764ec0a561894ff0e953e516acdfb1.m3u8
754.09ms,CCTV13-新闻,https://stream1.freetv.fun/5145e7fd34a4167b0a37b2c01ecc50b28586d7154e7221c4f6f5810ebf368ec8.m3u8
754.15ms,利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8
754.26ms,北京卫视,http://omnix.cn:4000/udp/225.1.8.21:8002
754.37ms,甘肃卫视,http://fxgm.fxjf.work:19901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
754.41ms,昨天今天明天,https://vd3.bdstatic.com/mda-ia4xz7n2s4hxbhby/logo/hd/mda-ia4xz7n2s4hxbhby.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
754.78ms,CCTV9-纪录,https://stream1.freetv.fun/a48bd3e56bf90338a9823c0b7ebd46dbb37139fc90821e228460ac4b633d9c9c.m3u8
755.18ms,CCTV12-社会与法,https://stream1.freetv.fun/bc0c57f3ba2aafe4da0f9f2d7ab1daaa00b01f677be68a5bc68c11171cc3b6ca.m3u8
755.41ms,CCTV3-综艺,https://stream1.freetv.fun/b670e71aa7496c31573fb6634748c2aa292b1dfa63656d10f2bbdb33b49a23fd.m3u8
755.42ms,东方卫视,http://183.215.134.239:19901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
756.07ms,CCTV16-奥林匹克,https://epg.pw/stream/c1beb2abcba5aef09c2f58efc3ca84b76de2c7b9cf60762b0d79772d9e70d454.m3u8
756.58ms,CCTV14-少儿,https://stream1.freetv.fun/eacf5eeef4796aedf7868cb6ca24c90b64f5e4e12d6f99785dc96636efd82eb0.m3u8
756.91ms,CCTV15-音乐,https://stream1.freetv.fun/73a759287d0886162dd6b7f71f9011eebf7849ffdc85ad172bb4285f3e4f419e.m3u8
757.80ms,CCTV15-音乐,https://stream1.freetv.fun/932e62bcafc868cc1eaff14be17c9daf412a1f5c2cd1b29b2d494bf07c6d5857.m3u8
758.28ms,CCTV9-纪录,https://stream1.freetv.fun/3c6125aad8eab2287c7cb76da027f3e9673949eec3709dc9f3fd0e3ae9ab4548.m3u8
758.29ms,CCTV10-科教,https://stream1.freetv.fun/6f4489c5bc615294be1c5af5c9abd1f0b3d4e9728da4a010e6385f2ca11facb0.m3u8
758.37ms,大湾区卫视,https://www.freetv.top/migu/608917627.m3u8?migutoken=6e23ed23803d2776218fbd5b6931d4dd0d0a20d0269ca0da6b2efaaf101f71c62689ec1d6f73e16a10d1b756f7e23f0de494b881e2bc39c12250715721f84c185577680003f363869dba1b7e90
758.87ms,CCTV17-农业农村,https://stream1.freetv.fun/449874b3e1a98f0960a43b24a6c3625aa31c794fb9efcddc8c782a9566e84553.m3u8
758.91ms,CCTV5+体育赛事,https://stream1.freetv.fun/7af3bda5e82b9a70b557cd982a25e9b06490881a5e7a06f2f2027cdf1d8cf065.m3u8
759.06ms,八大戏剧,https://stream1.freetv.fun/6b1701a07ea621155cdaa9ee604b6c6ebc763093fafaf493ce7a3c2e206be799.m3u8
759.15ms,辽宁卫视,http://61.184.46.85:9901/tsfile/live/1017_1.m3u8
759.48ms,CCTV3-综艺,https://stream1.freetv.fun/fe140cbb4d3d3c13ac8de02fb84b4c282224e204d87c1f79aa8e7ff2c6870397.m3u8
759.91ms,陕西卫视,http://112.46.105.20:8009/hls/17/index.m3u8
759.94ms,CCTV14-少儿,https://stream1.freetv.fun/ebff23b3b373ed72ca39c3a25715fec761f64c20fd8a02fbbbba989df0e96918.m3u8
759.99ms,CCTV11-戏曲,https://stream1.freetv.fun/c23a4f52a9d9d0b34759b80498722011be190bd0d11d4425312946cb5f42cc75.m3u8
760.46ms,哈哈炫动,https://stream1.freetv.fun/ha-ha-xuan-dong-29.m3u8
760.48ms,江西卫视,http://36.32.174.67:60080/newlive/live/hls/31/live.m3u8
760.71ms,CCTV7-国防军事,https://stream1.freetv.fun/5c2e3370e0e54bea4f87ffd53e6df5df8172e6ddb40ee12aee7541245bd5ef3a.m3u8
760.95ms,甘肃卫视,https://stream1.freetv.fun/a655798d388faf8bebd9f4521c14d88df6069b127facd371a45b8a26e10b455e.m3u8
761.05ms,CCTV5-体育,https://stream1.freetv.fun/2725c98e410f72e6320bdeb02aa0ef3e9bd353cc38509aaab3895aa7ed16fa45.m3u8
761.07ms,CCTV1-综合,https://stream1.freetv.fun/32f2971092f2d6d62d14ecf5b7fec403c96200d3d03e70c6bc7deb2f66cf9fbb.m3u8
761.67ms,CCTV13-新闻,https://stream1.freetv.fun/f2306dc938a374481649dfb8c0cd797ab83abfaf988502de3b6d40a6ce6afdb0.m3u8
762.19ms,CCTV10-科教,https://stream1.freetv.fun/0097d6d3aaaae0d7ba50b88694af9eedac6c2c47f58f439b7df562d5d69db3b1.m3u8
762.72ms,陕西卫视,http://fxgm.fxjf.work:19901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
762.79ms,衢州龙游生活,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
763.09ms,浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel07/720p.m3u8
763.78ms,CCTV12-社会与法,https://stream1.freetv.fun/9939de51ca21fc72f5758427a32dcb3b7a91b86b5c36e00e2b639d7b81d2e4be.m3u8
764.55ms,CCTV2-财经,https://stream1.freetv.fun/8d9a2d76a0d819bf594bd8698a0ceadca5d3ac2b1b44321ab0cc534ebd1c4cd6.m3u8
764.64ms,1988年春晚,https://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTJfNDAzMDAxOTlfNjYyNzMyNjkxNjBfMF8z_b_B8c835b83a92d25bde81ba22c5cd9521e.mp4
764.64ms,邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8
764.94ms,广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-8.ctv
764.97ms,CCTV2-财经,http://39.164.160.249:9901/tsfile/live/0002_1.m3u8
765.18ms,CCTV6-电影,https://stream1.freetv.fun/7bbfe5fb8392af3f4ffdc18217c886d0937de05315ed7980dc17d9578d4411ac.m3u8
765.29ms,广州新闻,https://stream1.freetv.fun/yan-zhou-xin-wen-15.ctv
765.69ms,CCTV3-综艺,https://stream1.freetv.fun/1e0e775744a98d3524e67d4b4da0a9bc3c0b9cb9fbdf47fe76a0413a4089b940.m3u8
765.74ms,CCTV11-戏曲,https://stream1.freetv.fun/8feb8630d696cc1b00fc6689b933f13c899a4326fd16df1bdba40c6acd1df63e.m3u8
765.88ms,CCTV14-少儿,https://stream1.freetv.fun/cctv-14-shao-er-2.m3u8
766.27ms,鹿泉一套,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8
766.52ms,山东卫视,http://39.164.160.249:9901/tsfile/live/0131_1.m3u8
767.75ms,CCTV13-新闻,https://stream1.freetv.fun/f775810be10706600c58373ca47c369fa14a21c1fb1fb953645eaa89b7811b7f.m3u8
767.75ms,广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-20.ctv
767.84ms,重庆卫视,http://36.32.174.67:60080/newlive/live/hls/34/live.m3u8
768.47ms,CCTV女性时尚,http://183.162.205.235:4022/rtp/238.1.79.55:4576
768.62ms,佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-17.ctv
769.54ms,CCTV3-综艺,https://stream1.freetv.fun/82fcd2ea72d396253f82035b5542f2c7db3ae94823171ad4f4da6cbd95175d9a.m3u8
769.98ms,CCTV9-纪录,https://stream1.freetv.fun/42ec063601b24e5ddb24832e5f5d56c71ca4d52922d298be84bbc21aa7429280.m3u8
770.06ms,广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-11.ctv
770.34ms,广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-23.ctv
770.78ms,广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-10.ctv
770.81ms,大湾区卫视,http://183.237.95.108:9901/tsfile/live/1037_1.m3u8?key=txiptv&amp;playlive=0&amp;authid=0
771.60ms,CCTV3-综艺,https://stream1.freetv.fun/8e8c6b586c67d965e35c468bd6011876326c1b6a4c9aea7b5d9b0212e57af20c.m3u8
772.15ms,CCTV13-新闻,https://stream1.freetv.fun/7efe02dcb4e8722121af5a3b1e462b7adc8cd466829e19356504fe1d572ad213.m3u8
772.21ms,辽宁影视剧,http://dassby.qqff.top:99/live/%E8%BE%BD%E5%AE%81%E5%BD%B1%E8%A7%86%E5%89%A7/index.m3u8
772.26ms,CCTV13-新闻,https://epg.pw/stream/5d3d047c64e44d0a24dc33e5700e579457201d2960036b43819bd930a0bb76a7.m3u8
772.28ms,CCTV7-国防军事,https://stream1.freetv.fun/782b27b7a038d2eaa290d863fb13716d861af5dec099c1e3bcef8884b9139549.m3u8
773.30ms,CCTV11-戏曲,http://36.32.174.67:60080/newlive/live/hls/14/live.m3u8
773.37ms,CCTV9-纪录,https://stream1.freetv.fun/b1441aafad046fdc14f8c74f647d28ce7841fef2633d1aedccf8c575d1e9668f.m3u8
773.49ms,CCTV13-新闻,https://stream1.freetv.fun/a1968efdac6a00d9b145649a1df4f2f4215882aa467305813824d1953a5b5b33.m3u8
773.77ms,东方卫视,http://omnix.cn:4000/udp/225.1.8.45:8032
774.04ms,CCTV2-财经,https://stream1.freetv.fun/062b52551baba0561e20bdc1f671de7f92ea1e7b432e5ac00ff8934a33e73779.m3u8
774.32ms,江西卫视,http://36.32.174.67:60080/newlive/live/hls/22/live.m3u8
774.67ms,佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-4.ctv
775.12ms,北京卫视,http://223.105.252.8/PLTV/4/224/3221228115/index.m3u8
775.15ms,CCTV4-中文国际,http://111.9.163.109:9901/tsfile/live/0004_1.m3u8
775.30ms,CCTV14-少儿,https://stream1.freetv.fun/03398837865ac0acfe8bb6433281da2255d4439eb687506baf5573c1079566c1.m3u8
775.93ms,CCTV13-新闻,http://113.57.111.4:1111/tsfile/live/1012_1.m3u8
776.47ms,1989年春晚,https://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
777.28ms,CCTV10-科教,https://stream1.freetv.fun/f469851fa4b0067631736e4bded110d5c7590a800adc30e535c02044b6301a09.m3u8
777.33ms,CCTV8-电视剧,https://stream1.freetv.fun/1f298be1b8f964d2f0f401dd00fe8a2a6d9e6c74900ff8486a3a7115907f4426.m3u8
777.59ms,CCTV11-戏曲,https://piccpndali.v.myalicdn.com/audio/cctv11_2.m3u8
777.64ms,CCTV13-新闻,http://c7280d.tv.netsite.cc/proxy/1942371728/1942371728.m3u8
777.74ms,CCTV12-社会与法,https://stream1.freetv.fun/324e6aa1dded3b4f9b181969fad75b68afe050090a40010aba5b8eb9cf1493a2.m3u8
778.06ms,CCTV7-国防军事,https://smart.pendy.dpdns.org/Smart.php?id=cctv7
778.41ms,CCTV11-戏曲,https://stream1.freetv.fun/3f3cbe35e4ab51d5138589e61d79f5d29e6862401940478ddfa92fb6fcd8a874.m3u8
779.22ms,四川卫视,http://112.46.105.20:8009/hls/41/index.m3u8
779.90ms,凉山新闻综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicdhttp://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv?zsicd
780.23ms,浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
780.74ms,CCTV13-新闻,https://stream1.freetv.fun/6cc8f4fde2a46e1219682cea55cbeb311805fc0deb26d82777f1dcac09e2d82d.m3u8
781.12ms,浙江生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
781.43ms,贵州卫视,http://39.164.160.249:9901/tsfile/live/0120_1.m3u8
781.61ms,CCTV17-农业农村,https://stream1.freetv.fun/ef60915d9516743e9d13ccf8cec20c5653b4eabe634e7f7bfbc90ff4d3798553.m3u8
781.82ms,CCTV6-电影,http://111.9.163.109:9901/tsfile/live/0006_1.m3u8
783.54ms,CCTV5-体育,https://smart.pendy.dpdns.org/Smart.php?id=cctv5
783.99ms,新疆卫视,http://36.32.174.67:60080/newlive/live/hls/47/live.m3u8
784.82ms,宿州科教,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
784.93ms,CCTV6-电影,https://stream1.freetv.fun/0bbbf854439553837b7ed8f6df3407017593a8266788638ba2b1b4f166b5382b.m3u8
786.64ms,河北卫视,https://jwplay.hebyun.com.cn/live/hbwstv/1500k/tzwj_video.m3u8
786.65ms,1987年春晚,https://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDhfNDAzMDAxOTlfNjYyNzMyNjMyMDNfMF8z_b_B570493ed8f7200d4013a66b2d21b2de9.mp4
787.01ms,CHC影迷电影,https://stream1.freetv.fun/chcying-mi-dian-ying-15.ctv
787.60ms,CCTV10-科教,https://stream1.freetv.fun/b64aea7564e5387395450f24c8ea33ff43d1a3f6892a280a2ac9d9d981591de6.m3u8
788.73ms,CCTV14-少儿,https://stream1.freetv.fun/20094956c45f041ec42bc166f2c524782893f7d08c633f17ab729e9906f97141.m3u8
790.50ms,CCTV9-纪录,https://stream1.freetv.fun/d679147e93998024df6b15ec6ed8bb75dc84568fd0ef46e20df4882a00ed1200.m3u8
790.55ms,内蒙农牧,http://api2.52tb.xyz/info?id=886&amp;token=20230218qkyjia
790.62ms,CCTV5+体育赛事,https://www.freetv.top/migu/641886773.m3u8?migutoken=af558a693614440a59bfd6a33cf11cf3e38380498ad276f208f43ca52ac6d732087302060efe1b5f21cd8ccc89c417e7bdddd9c1d3e6233a834e1f149818024731e56f97b1489c88735ef75551
790.70ms,CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-8.ctv
791.40ms,东方卫视,https://www.freetv.top/migu/651632648.m3u8?migutoken=fea03586147486830f10198d1357ddbdb1f90d8a4fabed7f599b91df7cd173b82859573313e2a64bdbd02e7d5423e90cdb9bcc45339795dde8be4befbdbab16b89d440fa21688efa23203758b0
792.12ms,翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
792.42ms,CCTV5-体育,https://stream1.freetv.fun/369409d97d759ea1f24ef8b50d27ab6cc3ec36bdb248712a0334881f395a7174.m3u8
792.64ms,邯郸公共,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8
793.06ms,邯郸公共,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8?zhebd
793.20ms,CCTV3-综艺,https://stream1.freetv.fun/7220c56655c5aa8fcded420e547fe000e96b057a0c2ceea1a65c355e9d2d2c65.m3u8
793.74ms,CCTV3-综艺,https://stream1.freetv.fun/b22e79d26f8b854763e01840c45c06d68ac49b016a9004f3717c55e669ece64b.m3u8
794.27ms,1986年春晚,https://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDRfNDAzMDAxOTlfNjYyNzMyNTU0OTRfMF8z_b_B24f7d19f1132fa5d7f502f8377ad5567.mp4
795.04ms,CCTV3-综艺,http://111.9.163.109:9901/tsfile/live/0003_1.m3u8
795.06ms,深圳卫视,http://183.215.134.239:19901/tsfile/live/0126_1.m3u8?key=txiptv&amp;amp;playlive=1&amp;amp;authid=0
795.46ms,广东新闻,https://live.ximalaya.com/radio-first-page-app/live/245/64.m3u8?transcode=ts
795.66ms,兰溪新闻综合,https://stream1.freetv.fun/lan-xi-xin-wen-zong-he-2.m3u8
795.74ms,哈哈炫动,https://stream1.freetv.fun/ha-ha-xuan-dong-21.m3u8
796.86ms,河北｜清河新闻综合,https://jwcdnqx.hebyun.com.cn/live/qinghe/1500k/tzwj_video.m3u8
797.83ms,河北少儿科教,https://stream1.freetv.fun/he-bei-shao-er-ke-jiao-2.m3u8
798.91ms,CCTV5-体育,http://ms.fxim.net:808/hls/5/index.m3u8
803.03ms,山东卫视,http://36.32.174.67:60080/newlive/live/hls/42/live.m3u8
804.17ms,江西卫视,http://183.215.134.239:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
804.54ms,小金综合,http://xjlive.xjxrmt.cn:8091/live/xwpd.m3u8
805.59ms,CCTV7-国防军事,https://stream1.freetv.fun/52ed19522f9cb0b1e5954cda13ab827fdaee9270338a1f6ddf6b6f0f3dd38958.m3u8
809.79ms,CCTV4-中文国际,http://113.57.111.4:1111/tsfile/live/1003_1.m3u8
810.71ms,西藏卫视,http://183.237.95.108:9901/tsfile/live/1034_1.m3u8?key=txiptv&amp;amp;playlive=0&amp;amp;authid=0
812.15ms,CCTV4-中文国际,https://piccpndali.v.myalicdn.com/audio/cctveurope_2.m3u8
812.53ms,广西卫视,http://36.32.174.67:60080/newlive/live/hls/38/live.m3u8
812.94ms,湖北公共,https://stream1.freetv.fun/hu-bei-gong-gong-1.m3u8
812.99ms,河北卫视,http://61.184.46.85:9901/tsfile/live/1013_1.m3u8
813.02ms,浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-10.ctv
813.82ms,书岳钓鱼,http://zzy789.xyz/douyu1.php?id=10100206
815.39ms,韩国RM24H,http://zzy789.xyz/douyu1.php?id=131977
815.94ms,浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?
818.29ms,鹿泉一套,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8?zhebd
819.05ms,CCTV5-体育,https://www.freetv.top/migu/641886683.m3u8?migutoken=0ddaf285505e7b1a48bdac6ba93383b982d5cac6e170d2351072ecf3757d89db85689c849d662bfee2b5d38bab9c4cfa230d4c80dd124f50d6cca72dd3d81f444d5e128152c15da12cb2ecfbec
819.23ms,东方卫视,http://223.105.252.8/PLTV/4/224/3221228150/index.m3u8
819.59ms,西藏卫视,http://36.32.174.67:60080/newlive/live/hls/48/live.m3u8
819.93ms,嵩县综合新闻,http://live.dxhmt.cn:9081/tv/10325-1.m3u8
820.85ms,江西卫视,http://183.215.134.239:19901/tsfile/live/0138_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
821.44ms,湖北卫视,http://113.57.111.4:1111/tsfile/live/1015_1.m3u8
821.66ms,大漠叔叔,http://zzy789.xyz/douyu1.php?id=1109218
822.37ms,谭谈交通,http://zzy789.xyz/douyu1.php?id=9704010
822.37ms,家庭影院,https://www.freetv.top/migu/644368373.m3u8?migutoken=571dc311fc83511dc0126e97e983b04794a2b02b54eb64ac4f436dbd075eba6b27b583ca4584624bac092e818ed33365ff0f3394a100fe2ddd90d6dbf65231cef435c6d012ea2b30623f9eed5a
822.62ms,邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8?zhebd
823.11ms,炊事班的故事III,http://zzy789.xyz/douyu1.php?id=319576
824.74ms,倍速播放快乐会加倍,http://zzy789.xyz/douyu1.php?id=4105989
825.36ms,佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-2.ctv
826.06ms,康巴卫视,https://stream1.freetv.fun/7acb1025eb98d411fe5dc519902069dda51b621f55c7b1fce3acdd50f55d6ad5.ctv
827.82ms,西藏卫视,https://stream1.freetv.fun/a3691c34d33f9f12c34e81eff41ef056a235340128db1ac89bf2ccc314744e57.ctv
828.30ms,CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-22.m3u8
828.93ms,东方卫视,http://36.32.174.67:60080/newlive/live/hls/24/live.m3u8
829.54ms,一条闲木鱼,http://zzy789.xyz/douyu1.php?id=10102281
829.86ms,江苏卫视,http://39.164.160.249:9901/tsfile/live/0127_1.m3u8
830.05ms,蔡恩雨PRISCILLA,http://zzy789.xyz/douyu1.php?id=9662853
830.24ms,走进“柯”学,http://zzy789.xyz/douyu1.php?id=9065082
830.55ms,西藏卫视,http://zqh2333.top:2222/rtp/239.93.24.175:5140
831.26ms,龙视欢乐英雄转,http://zzy789.xyz/douyu1.php?id=9374836
831.73ms,植物椿的房间,http://zzy789.xyz/douyu1.php?id=9771247
832.00ms,农村一级野钓大师,http://zzy789.xyz/douyu1.php?id=9433591
832.07ms,美食家2,http://zzy789.xyz/douyu1.php?id=260322
833.86ms,陕西卫视,http://36.32.174.67:60080/newlive/live/hls/44/live.m3u8
834.48ms,吉林卫视,http://36.32.174.67:60080/newlive/live/hls/40/live.m3u8
835.03ms,当下,http://zzy789.xyz/douyu1.php?id=9389239
835.99ms,欢乐集结号,http://zzy789.xyz/douyu1.php?id=9403781
836.36ms,余姚姚江文化,https://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
836.72ms,东南卫视,http://36.32.174.67:60080/newlive/live/hls/33/live.m3u8
